,trip_uuid,data,route_type,is_cutoff
12154,trip-153820859422900640,test,Carting,False
12155,trip-153820892186635074,test,Carting,False
12156,trip-153820948774039857,test,Carting,False
12157,trip-153820949792003744,test,Carting,False
12158,trip-153820961946901055,test,Carting,False
12159,trip-153820991433323845,test,Carting,False
12160,trip-153820999939615586,test,Carting,False
12161,trip-153821000093077718,test,FTL,False
12162,trip-153821002577321535,test,Carting,False
12163,trip-153821004603535688,test,Carting,False
12164,trip-153821140280613103,test,Carting,False
12165,trip-153821166795905376,test,FTL,False
12166,trip-153821201935528941,test,FTL,False
12167,trip-153821212217485392,test,Carting,False
12168,trip-153821232539825638,test,Carting,False
12169,trip-153821233796303121,test,Carting,False
12170,trip-153821242026370083,test,FTL,False
12171,trip-153821245210601604,test,Carting,False
12172,trip-153821328818343951,test,Carting,False
12173,trip-153821330032359293,test,Carting,False
12174,trip-153821346160692075,test,FTL,False
12175,trip-153821371443279204,test,Carting,False
12176,trip-153821410274539986,test,Carting,False
12177,trip-153821428331375306,test,Carting,True
12178,trip-153821443588455936,test,Carting,False
12179,trip-153821455462041255,test,Carting,False
12180,trip-153821467414628127,test,Carting,False
12181,trip-153821491932479732,test,Carting,False
12182,trip-153821523062933057,test,FTL,False
12183,trip-153821532478442413,test,Carting,False
12184,trip-153821533001196364,test,FTL,False
12185,trip-153821539832842399,test,FTL,False
12186,trip-153821542647958884,test,FTL,False
12187,trip-153821561822581609,test,Carting,False
12188,trip-153821619457773138,test,Carting,False
12189,trip-153821636667163221,test,Carting,False
12190,trip-153821665816383427,test,FTL,False
12191,trip-153821675999820247,test,FTL,False
12192,trip-153821757450764456,test,Carting,False
12193,trip-153821781857614010,test,Carting,False
12194,trip-153821787554570531,test,FTL,False
12195,trip-153821787937053060,test,Carting,False
12196,trip-153821802957864106,test,FTL,False
12197,trip-153821812635719446,test,Carting,False
12198,trip-153821881641937526,test,Carting,False
12199,trip-153821961590888296,test,Carting,False
12200,trip-153822100903493215,test,FTL,False
12201,trip-153822103562827071,test,FTL,False
12202,trip-153822104609216886,test,FTL,False
12203,trip-153822252890884210,test,Carting,False
12204,trip-153822309731262397,test,Carting,False
12205,trip-153822314040381298,test,FTL,False
12206,trip-153822393582120216,test,Carting,False
12207,trip-153822453006548340,test,FTL,False
12208,trip-153822472156834271,test,Carting,False
12209,trip-153822476758033986,test,FTL,False
12210,trip-153822509387373246,test,Carting,False
12211,trip-153822512060334578,test,Carting,False
12212,trip-153822554898923260,test,Carting,False
12213,trip-153822600722350680,test,FTL,False
12214,trip-153822614054352315,test,Carting,False
12215,trip-153822662350196518,test,FTL,False
12216,trip-153822691056147171,test,FTL,False
12217,trip-153822694286984566,test,FTL,False
12218,trip-153822694947954770,test,Carting,False
12219,trip-153822696189317074,test,FTL,False
12220,trip-153822698155152778,test,FTL,False
12221,trip-153822717797262416,test,Carting,False
12222,trip-153822725087114637,test,Carting,False
12223,trip-153822777791872235,test,Carting,False
12224,trip-153822785800316540,test,FTL,False
12225,trip-153822831854724224,test,Carting,False
12226,trip-153822840170097558,test,Carting,False
12227,trip-153822865186489682,test,FTL,False
12228,trip-153822868401207576,test,Carting,False
12229,trip-153822918726207926,test,FTL,False
12230,trip-153823061333166832,test,Carting,False
12231,trip-153823094536790696,test,Carting,False
12232,trip-153823094742602549,test,Carting,False
12233,trip-153823110165096882,test,Carting,False
12234,trip-153823122037000128,test,Carting,False
12235,trip-153823128634686247,test,FTL,False
12236,trip-153823142661151371,test,Carting,False
12237,trip-153823190808399553,test,Carting,False
12238,trip-153823197476802892,test,Carting,False
12239,trip-153823244393326752,test,FTL,False
12240,trip-153823269878354309,test,Carting,False
12241,trip-153823271157516961,test,Carting,False
12242,trip-153823278184276586,test,Carting,False
12243,trip-153823299365493206,test,Carting,False
12244,trip-153823338126246789,test,Carting,False
12245,trip-153823397283118262,test,Carting,False
12246,trip-153823448079354044,test,Carting,False
12247,trip-153823451387097278,test,Carting,False
12248,trip-153823463080345040,test,FTL,False
12249,trip-153823482493857386,test,Carting,False
12250,trip-153823488639562699,test,Carting,False
12251,trip-153823491081547334,test,Carting,False
12252,trip-153823526363700653,test,Carting,False
12253,trip-153823571655932071,test,Carting,False
12254,trip-153823590409786105,test,Carting,False
12255,trip-153823596242078584,test,Carting,False
12256,trip-153823610139811267,test,FTL,False
12257,trip-153823615353115340,test,Carting,False
12258,trip-153823627907122868,test,Carting,False
12259,trip-153823668803012164,test,Carting,False
12260,trip-153823688080256198,test,Carting,False
12261,trip-153823696025294579,test,Carting,False
12262,trip-153823697125673905,test,Carting,False
12263,trip-153823700164855183,test,Carting,False
12264,trip-153823701860444084,test,Carting,False
12265,trip-153823714989144718,test,Carting,False
12266,trip-153823716944623424,test,FTL,False
12267,trip-153823724667506772,test,FTL,False
12268,trip-153823731197854055,test,Carting,False
12269,trip-153823741422195662,test,Carting,False
12270,trip-153823742559076603,test,FTL,False
12271,trip-153823747773763398,test,Carting,False
12272,trip-153823804921732622,test,Carting,False
12273,trip-153823844224339537,test,FTL,False
12274,trip-153823871889000955,test,Carting,False
12275,trip-153823878448786866,test,Carting,False
12276,trip-153823878799649049,test,FTL,False
12277,trip-153823884972329219,test,Carting,False
12278,trip-153823885904024188,test,FTL,False
12279,trip-153823885982888231,test,Carting,False
12280,trip-153823888518659024,test,FTL,False
12281,trip-153823893417361604,test,Carting,False
12282,trip-153823940839718405,test,FTL,False
12283,trip-153823977631905339,test,Carting,False
12284,trip-153823991922440501,test,Carting,False
12285,trip-153823997655296535,test,Carting,False
12286,trip-153824010753919506,test,Carting,False
12287,trip-153824012338410643,test,FTL,False
12288,trip-153824031930491172,test,Carting,False
12289,trip-153824037454340090,test,Carting,False
12290,trip-153824046151430021,test,Carting,False
12291,trip-153824086681835181,test,Carting,False
12292,trip-153824093735552633,test,Carting,False
12293,trip-153824110301695991,test,Carting,False
12294,trip-153824118260594529,test,Carting,False
12295,trip-153824174946246943,test,Carting,False
12296,trip-153824200540200401,test,Carting,False
12297,trip-153824226914040952,test,FTL,False
12298,trip-153824227587532646,test,FTL,False
12299,trip-153824249159462804,test,Carting,False
12300,trip-153824252012680957,test,FTL,False
12301,trip-153824278858108030,test,Carting,False
12302,trip-153824346639396939,test,Carting,False
12303,trip-153824358380714077,test,FTL,False
12304,trip-153824364807265935,test,Carting,False
12305,trip-153824392736075169,test,Carting,False
12306,trip-153824399956818463,test,FTL,False
12307,trip-153824425902683793,test,FTL,False
12308,trip-153824431669238963,test,FTL,False
12309,trip-153824433107861279,test,Carting,False
12310,trip-153824439476825247,test,Carting,False
12311,trip-153824439523689859,test,Carting,False
12312,trip-153824440777536816,test,Carting,False
12313,trip-153824452615347560,test,Carting,False
12314,trip-153824473934291221,test,FTL,False
12315,trip-153824488675391722,test,Carting,False
12316,trip-153824495135782386,test,FTL,False
12317,trip-153824517095075624,test,Carting,False
12318,trip-153824521906221128,test,Carting,False
12319,trip-153824528407164582,test,Carting,False
12320,trip-153824537118623937,test,FTL,False
12321,trip-153824545186405189,test,Carting,False
12322,trip-153824563072706624,test,Carting,False
12323,trip-153824583022068868,test,FTL,False
12324,trip-153824592293475361,test,FTL,False
12325,trip-153824599974129788,test,Carting,False
12326,trip-153824612798542755,test,FTL,False
12327,trip-153824640701792470,test,Carting,False
12328,trip-153824687536523684,test,FTL,False
12329,trip-153824715151156424,test,Carting,False
12330,trip-153824728444551016,test,Carting,False
12331,trip-153824746114008347,test,Carting,False
12332,trip-153824749299021815,test,Carting,False
12333,trip-153824765398823535,test,Carting,False
12334,trip-153824766775220524,test,Carting,False
12335,trip-153824797999264496,test,Carting,False
12336,trip-153824798177846591,test,Carting,False
12337,trip-153824810097051466,test,Carting,False
12338,trip-153824810594955222,test,FTL,False
12339,trip-153824827075847477,test,Carting,False
12340,trip-153824841087899088,test,Carting,False
12341,trip-153824842534118898,test,FTL,False
12342,trip-153824842694129266,test,Carting,False
12343,trip-153824856293029095,test,Carting,False
12344,trip-153824857657440623,test,Carting,False
12345,trip-153824880752003780,test,FTL,False
12346,trip-153824891534925374,test,FTL,False
12347,trip-153824902282911972,test,FTL,False
12348,trip-153824915881693851,test,FTL,False
12349,trip-153824923625964416,test,Carting,False
12350,trip-153824954723370386,test,Carting,False
12351,trip-153824960569169880,test,Carting,False
12352,trip-153824964826810717,test,FTL,False
12353,trip-153824975858312782,test,FTL,False
12354,trip-153824996347090990,test,Carting,False
12355,trip-153825005896983644,test,FTL,False
12356,trip-153825013155019640,test,FTL,False
12357,trip-153825016639483898,test,Carting,False
12358,trip-153825020713152437,test,Carting,False
12359,trip-153825021929649786,test,Carting,False
12360,trip-153825030825514050,test,FTL,False
12361,trip-153825035326242007,test,FTL,False
12362,trip-153825048667857202,test,Carting,True
12363,trip-153825053430234109,test,FTL,False
12364,trip-153825091713092524,test,Carting,False
12365,trip-153825104726190525,test,FTL,False
12366,trip-153825105010477908,test,FTL,False
12367,trip-153825118573944900,test,Carting,False
12368,trip-153825122338426097,test,FTL,False
12369,trip-153825125980428270,test,FTL,False
12370,trip-153825150785083095,test,Carting,False
12371,trip-153825163622980938,test,Carting,False
12372,trip-153825176119406022,test,Carting,False
12373,trip-153825185917758184,test,Carting,False
12374,trip-153825187248514449,test,FTL,False
12375,trip-153825199144332886,test,Carting,False
12376,trip-153825224317368975,test,FTL,False
12377,trip-153825229024029074,test,FTL,False
12378,trip-153825229377373099,test,FTL,False
12379,trip-153825229616759213,test,Carting,False
12380,trip-153825242555394853,test,FTL,False
12381,trip-153825245054389893,test,Carting,False
12382,trip-153825257491703702,test,Carting,False
12383,trip-153825262204177068,test,FTL,False
12384,trip-153825268188675513,test,FTL,False
12385,trip-153825286463324101,test,Carting,False
12386,trip-153825299881642036,test,Carting,False
12387,trip-153825300565405824,test,Carting,False
12388,trip-153825308070173608,test,Carting,False
12389,trip-153825320316237790,test,FTL,False
12390,trip-153825323999577815,test,Carting,False
12391,trip-153825331007748550,test,Carting,False
12392,trip-153825337466473428,test,Carting,False
12393,trip-153825367809847590,test,FTL,False
12394,trip-153825373348100973,test,Carting,False
12395,trip-153825378089249497,test,FTL,False
12396,trip-153825403670157099,test,FTL,False
12397,trip-153825423642655923,test,FTL,False
12398,trip-153825436115435870,test,Carting,False
12399,trip-153825441039802456,test,FTL,False
12400,trip-153825445323721325,test,FTL,False
12401,trip-153825450976152874,test,Carting,False
12402,trip-153825458265011197,test,Carting,False
12403,trip-153825459018355591,test,Carting,False
12404,trip-153825468325451341,test,FTL,False
12405,trip-153825469599648281,test,FTL,False
12406,trip-153825473396059148,test,FTL,False
12407,trip-153825474212074315,test,Carting,False
12408,trip-153825498239143129,test,Carting,False
12409,trip-153825499985121690,test,Carting,False
12410,trip-153825501956371899,test,FTL,False
12411,trip-153825506674800346,test,Carting,False
12412,trip-153825547344897573,test,Carting,False
12413,trip-153825552621006361,test,FTL,False
12414,trip-153825554089394486,test,Carting,False
12415,trip-153825571183191181,test,Carting,False
12416,trip-153825572236922206,test,Carting,False
12417,trip-153825582024373194,test,FTL,False
12418,trip-153825583237280363,test,FTL,False
12419,trip-153825593546031130,test,Carting,False
12420,trip-153825596592108062,test,Carting,False
12421,trip-153825598968093658,test,Carting,False
12422,trip-153825621874949353,test,Carting,False
12423,trip-153825626669852897,test,FTL,False
12424,trip-153825628910775427,test,FTL,False
12425,trip-153825630227935521,test,FTL,False
12426,trip-153825653485453475,test,FTL,False
12427,trip-153825659446993258,test,FTL,False
12428,trip-153825659534983279,test,FTL,False
12429,trip-153825672060432321,test,FTL,False
12430,trip-153825679613617569,test,Carting,False
12431,trip-153825686014851724,test,Carting,False
12432,trip-153825703281571117,test,Carting,False
12433,trip-153825705042065769,test,FTL,False
12434,trip-153825706695512642,test,FTL,False
